occurrenceID,dwc_references,identifier,title,author,imagedate,rightsholder,description,description_with_links,license
SANT:SANT:1292-A,http://www.usc.es/herbario?SANT_1292,http://193.144.34.193/imsrv/santimagethumb.php?id=6410,SANT 1292: Cressa loscosii Tremols,D.G.SanLeón,2014-02-26T20:00:00,SANT Herbarium,SANT 1292: Cressa loscosii Tremols [Click reference links for details & high resolution images],SANT 1292: Cressa loscosii Tremols <a href=http://www.usc.es/herbario?SANT_1292 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13391-A,http://www.usc.es/herbario?SANT_13391,http://193.144.34.193/imsrv/santimagethumb.php?id=7482,SANT 13391: Centaurea africana Lam.,D.G.SanLeón,2015-09-09T20:00:00,D.G.SanLeón,SANT 13391: Centaurea africana Lam. [Click reference links for details & high resolution images],SANT 13391: Centaurea africana Lam. <a href=http://www.usc.es/herbario?SANT_13391 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13391-A,http://www.usc.es/herbario?SANT_13391,http://193.144.34.193/imsrv/santimagethumb.php?id=7483,SANT 13391: Centaurea africana Lam.,D.G.SanLeón,2015-09-09T20:00:00,D.G.SanLeón,SANT 13391: Centaurea africana Lam. [Click reference links for details & high resolution images],SANT 13391: Centaurea africana Lam. <a href=http://www.usc.es/herbario?SANT_13391 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1352-A,http://www.usc.es/herbario?SANT_1352,http://193.144.34.193/imsrv/santimagethumb.php?id=6411,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball.,D.G.SanLeón,2013-08-01T20:00:00,SANT Herbarium,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. [Click reference links for details & high resolution images],SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. <a href=http://www.usc.es/herbario?SANT_1352 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1352-A,http://www.usc.es/herbario?SANT_1352,http://193.144.34.193/imsrv/santimagethumb.php?id=6412,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball.,D.G.SanLeón,2013-08-01T20:00:00,SANT Herbarium,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. [Click reference links for details & high resolution images],SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. <a href=http://www.usc.es/herbario?SANT_1352 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1352-A,http://www.usc.es/herbario?SANT_1352,http://193.144.34.193/imsrv/santimagethumb.php?id=6415,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball.,D.G.SanLeón,2013-08-01T20:00:00,SANT Herbarium,SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. [Click reference links for details & high resolution images],SANT 1352: Arabis hirsuta (L.) Scop. var. glaucescens Caball. <a href=http://www.usc.es/herbario?SANT_1352 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13528-A,http://www.usc.es/herbario?SANT_13528,http://193.144.34.193/imsrv/santimagethumb.php?id=4146,SANT 13528: Asplenium celtibericum Rivas-Martinez,D.G.SanLeón,2011-03-29T20:00:00,D.G.SanLeón,SANT 13528: Asplenium celtibericum Rivas-Martinez [Click reference links for details & high resolution images],SANT 13528: Asplenium celtibericum Rivas-Martinez <a href=http://www.usc.es/herbario?SANT_13528 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13528-A,http://www.usc.es/herbario?SANT_13528,http://193.144.34.193/imsrv/santimagethumb.php?id=4147,SANT 13528: Asplenium celtibericum Rivas-Martinez,D.G.SanLeón,2011-03-29T20:00:00,D.G.SanLeón,SANT 13528: Asplenium celtibericum Rivas-Martinez [Click reference links for details & high resolution images],SANT 13528: Asplenium celtibericum Rivas-Martinez <a href=http://www.usc.es/herbario?SANT_13528 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13528-A,http://www.usc.es/herbario?SANT_13528,http://193.144.34.193/imsrv/santimagethumb.php?id=4148,SANT 13528: Asplenium celtibericum Rivas-Martinez,D.G.SanLeón,2011-03-29T20:00:00,D.G.SanLeón,SANT 13528: Asplenium celtibericum Rivas-Martinez [Click reference links for details & high resolution images],SANT 13528: Asplenium celtibericum Rivas-Martinez <a href=http://www.usc.es/herbario?SANT_13528 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13528-A,http://www.usc.es/herbario?SANT_13528,http://193.144.34.193/imsrv/santimagethumb.php?id=6413,SANT 13528: Asplenium celtibericum Rivas-Martinez,D.G.SanLeón,2013-07-17T20:00:00,SANT Herbarium,SANT 13528: Asplenium celtibericum Rivas-Martinez [Click reference links for details & high resolution images],SANT 13528: Asplenium celtibericum Rivas-Martinez <a href=http://www.usc.es/herbario?SANT_13528 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13528-A,http://www.usc.es/herbario?SANT_13528,http://193.144.34.193/imsrv/santimagethumb.php?id=6414,SANT 13528: Asplenium celtibericum Rivas-Martinez,D.G.SanLeón,2013-07-17T20:00:00,SANT Herbarium,SANT 13528: Asplenium celtibericum Rivas-Martinez [Click reference links for details & high resolution images],SANT 13528: Asplenium celtibericum Rivas-Martinez <a href=http://www.usc.es/herbario?SANT_13528 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13674-A,http://www.usc.es/herbario?SANT_13674,http://193.144.34.193/imsrv/santimagethumb.php?id=7019,SANT 13674: Phalacrocarpum oppositifolium (Brot.) Willk. var. anomalum (Lag.) G.Nieto Feliner,D.G.SanLeón,2015-03-11T20:00:00,D.G.SanLeón,SANT 13674: Phalacrocarpum oppositifolium (Brot.) Willk. var. anomalum (Lag.) G.Nieto Feliner [Click reference links for details & high resolution images],SANT 13674: Phalacrocarpum oppositifolium (Brot.) Willk. var. anomalum (Lag.) G.Nieto Feliner <a href=http://www.usc.es/herbario?SANT_13674 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13685-A,http://www.usc.es/herbario?SANT_13685,http://193.144.34.193/imsrv/santimagethumb.php?id=119,SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez,CopyNino,2006-10-24T20:00:00,SANT Herbarium,SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez [Click reference links for details & high resolution images],SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez <a href=http://www.usc.es/herbario?SANT_13685 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13685-A,http://www.usc.es/herbario?SANT_13685,http://193.144.34.193/imsrv/santimagethumb.php?id=6416,SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez,D.G.SanLeón,2013-07-18T20:00:00,SANT Herbarium,SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez [Click reference links for details & high resolution images],SANT 13685: Linaria thymifolia (Vahl) DC. subsp. aguillonensis X.R. García Martínez <a href=http://www.usc.es/herbario?SANT_13685 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13693-A,http://www.usc.es/herbario?SANT_13693,http://193.144.34.193/imsrv/santimagethumb.php?id=2842,SANT 13693: Briza maxima L.,D.G.SanLeón,2010-06-22T20:00:00,D.G.SanLeón,SANT 13693: Briza maxima L. [Click reference links for details & high resolution images],SANT 13693: Briza maxima L. <a href=http://www.usc.es/herbario?SANT_13693 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13694-A,http://www.usc.es/herbario?SANT_13694,http://193.144.34.193/imsrv/santimagethumb.php?id=3199,SANT 13694: Romulea clusiana (Lange) Nyman,D.G.SanLeón,2010-07-19T20:00:00,D.G.SanLeón,SANT 13694: Romulea clusiana (Lange) Nyman [Click reference links for details & high resolution images],SANT 13694: Romulea clusiana (Lange) Nyman <a href=http://www.usc.es/herbario?SANT_13694 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13697-A,http://www.usc.es/herbario?SANT_13697,http://193.144.34.193/imsrv/santimagethumb.php?id=3320,SANT 13697: Xiphion latifolium Mill.,D.G.SanLeón,2010-09-22T20:00:00,D.G.SanLeón,SANT 13697: Xiphion latifolium Mill. [Click reference links for details & high resolution images],SANT 13697: Xiphion latifolium Mill. <a href=http://www.usc.es/herbario?SANT_13697 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13698-A,http://www.usc.es/herbario?SANT_13698,http://193.144.34.193/imsrv/santimagethumb.php?id=4046,SANT 13698: Narcissus minor L. subsp. asturiensis (Jord.) Barra & G. López,D.G.SanLeón,2011-03-25T20:00:00,D.G.SanLeón,SANT 13698: Narcissus minor L. subsp. asturiensis (Jord.) Barra & G. López [Click reference links for details & high resolution images],SANT 13698: Narcissus minor L. subsp. asturiensis (Jord.) Barra & G. López <a href=http://www.usc.es/herbario?SANT_13698 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13731-A,http://www.usc.es/herbario?SANT_13731,http://193.144.34.193/imsrv/santimagethumb.php?id=2896,SANT 13731: Bidens tripartita L.,D.G.SanLeón,2010-06-23T20:00:00,D.G.SanLeón,SANT 13731: Bidens tripartita L. [Click reference links for details & high resolution images],SANT 13731: Bidens tripartita L. <a href=http://www.usc.es/herbario?SANT_13731 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13734-A,http://www.usc.es/herbario?SANT_13734,http://193.144.34.193/imsrv/santimagethumb.php?id=287,SANT 13734: Carex extensa Gooden.,CopyNino,2007-10-03T20:00:00,SANT Herbarium,SANT 13734: Carex extensa Gooden. [Click reference links for details & high resolution images],SANT 13734: Carex extensa Gooden. <a href=http://www.usc.es/herbario?SANT_13734 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13744-A,http://www.usc.es/herbario?SANT_13744,http://193.144.34.193/imsrv/santimagethumb.php?id=368,SANT 13744: Petrocoptis grandiflora Rothm.,CopyNino,2007-09-26T20:00:00,SANT Herbarium,SANT 13744: Petrocoptis grandiflora Rothm. [Click reference links for details & high resolution images],SANT 13744: Petrocoptis grandiflora Rothm. <a href=http://www.usc.es/herbario?SANT_13744 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1389-A,http://www.usc.es/herbario?SANT_1389,http://193.144.34.193/imsrv/santimagethumb.php?id=2403,SANT 1389: Brassica cheiranthos Vill.,D.G.SanLeón,2010-03-25T20:00:00,D.G.SanLeón,SANT 1389: Brassica cheiranthos Vill. [Click reference links for details & high resolution images],SANT 1389: Brassica cheiranthos Vill. <a href=http://www.usc.es/herbario?SANT_1389 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:13892-A,http://www.usc.es/herbario?SANT_13892,http://193.144.34.193/imsrv/santimagethumb.php?id=7021,SANT 13892: Groenlandia densa (L.) Fourr.,D.G.SanLeón,2015-03-16T20:00:00,D.G.SanLeón,SANT 13892: Groenlandia densa (L.) Fourr. [Click reference links for details & high resolution images],SANT 13892: Groenlandia densa (L.) Fourr. <a href=http://www.usc.es/herbario?SANT_13892 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1396-A,http://www.usc.es/herbario?SANT_1396,http://193.144.34.193/imsrv/santimagethumb.php?id=2983,SANT 1396: Bunias erucago L.,D.G.SanLeón,2010-06-23T20:00:00,D.G.SanLeón,SANT 1396: Bunias erucago L. [Click reference links for details & high resolution images],SANT 1396: Bunias erucago L. <a href=http://www.usc.es/herbario?SANT_1396 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:1396-A,http://www.usc.es/herbario?SANT_1396,http://193.144.34.193/imsrv/santimagethumb.php?id=2984,SANT 1396: Bunias erucago L.,D.G.SanLeón,2010-06-23T20:00:00,D.G.SanLeón,SANT 1396: Bunias erucago L. [Click reference links for details & high resolution images],SANT 1396: Bunias erucago L. <a href=http://www.usc.es/herbario?SANT_1396 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14102-A,http://www.usc.es/herbario?SANT_14102,http://193.144.34.193/imsrv/santimagethumb.php?id=7809,SANT 14102: Hispidella hispanica Barnadez ex Lam.,D.G.SanLeón,2015-03-03T20:00:00,D.G.SanLeón,SANT 14102: Hispidella hispanica Barnadez ex Lam. [Click reference links for details & high resolution images],SANT 14102: Hispidella hispanica Barnadez ex Lam. <a href=http://www.usc.es/herbario?SANT_14102 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14105-A,http://www.usc.es/herbario?SANT_14105,http://193.144.34.193/imsrv/santimagethumb.php?id=121,SANT 14105: Lonicera etrusca Santi,CopyNino,2006-10-30T20:00:00,SANT Herbarium,SANT 14105: Lonicera etrusca Santi [Click reference links for details & high resolution images],SANT 14105: Lonicera etrusca Santi <a href=http://www.usc.es/herbario?SANT_14105 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14460-A,http://www.usc.es/herbario?SANT_14460,http://193.144.34.193/imsrv/santimagethumb.php?id=374,SANT 14460: Rhynchospora fusca (L.) W.T.Aiton,CopyNino,2007-09-26T20:00:00,SANT Herbarium,SANT 14460: Rhynchospora fusca (L.) W.T.Aiton [Click reference links for details & high resolution images],SANT 14460: Rhynchospora fusca (L.) W.T.Aiton <a href=http://www.usc.es/herbario?SANT_14460 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14507-A,http://www.usc.es/herbario?SANT_14507,http://193.144.34.193/imsrv/santimagethumb.php?id=7083,SANT 14507: Galanthus nivalis L.,D.G.SanLeón,2015-01-08T20:00:00,D.G.SanLeón,SANT 14507: Galanthus nivalis L. [Click reference links for details & high resolution images],SANT 14507: Galanthus nivalis L. <a href=http://www.usc.es/herbario?SANT_14507 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14508-A,http://www.usc.es/herbario?SANT_14508,http://193.144.34.193/imsrv/santimagethumb.php?id=7084,SANT 14508: Galanthus nivalis L.,D.G.SanLeón,2015-01-08T20:00:00,D.G.SanLeón,SANT 14508: Galanthus nivalis L. [Click reference links for details & high resolution images],SANT 14508: Galanthus nivalis L. <a href=http://www.usc.es/herbario?SANT_14508 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:14540-A,http://www.usc.es/herbario?SANT_14540,http://193.144.34.193/imsrv/santimagethumb.php?id=7085,SANT 14540: Scilla bifolia L.,D.G.SanLeón,2015-01-29T20:00:00,D.G.SanLeón,SANT 14540: Scilla bifolia L. [Click reference links for details & high resolution images],SANT 14540: Scilla bifolia L. <a href=http://www.usc.es/herbario?SANT_14540 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
